WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
230.0,6.0,7.0,,,,,1026.9,13.8,15.6,7.3,,-0.9,
230.0,6.0,7.0,0.6,,3.1,250.0,1026.7,13.9,15.5,7.4,,,
230.0,6.0,7.0,0.6,3.0,3.1,250.0,1026.7,13.9,15.5,7.3,,,
230.0,6.0,7.0,,,,,1026.7,14.0,15.5,7.9,,,
230.0,6.0,7.0,,,,,1026.8,14.0,15.5,7.9,,,
240.0,6.0,8.0,0.5,3.0,3.1,243.0,1026.7,14.1,15.5,8.1,,,
260.0,6.0,8.0,,,,,1026.7,13.9,15.4,8.6,,-0.8,
260.0,7.0,8.0,0.5,,3.1,246.0,1026.7,13.9,15.4,8.7,,,
260.0,7.0,8.0,0.5,3.0,3.1,246.0,1026.5,14.0,15.4,8.9,,,
270.0,7.0,8.0,,,,,1026.5,13.8,15.4,8.6,,,
270.0,7.0,9.0,,,,,1026.5,13.8,15.4,8.2,,,
260.0,7.0,9.0,0.6,4.0,3.2,252.0,1026.5,13.8,15.4,7.4,,,
270.0,7.0,9.0,,,,,1026.5,13.9,15.4,7.0,,-0.9,
270.0,7.0,8.0,0.7,,3.2,262.0,1026.5,13.9,15.4,7.0,,,
270.0,7.0,9.0,0.7,4.0,3.2,262.0,1026.4,13.9,15.4,6.9,,,
270.0,6.0,8.0,,,,,1026.4,13.9,15.4,6.9,,,
270.0,6.0,7.0,,,,,1026.3,13.9,15.3,6.7,,,
270.0,5.0,7.0,0.7,4.0,3.3,255.0,1026.4,13.9,15.3,7.0,,,
260.0,5.0,6.0,,,,,1026.3,13.9,15.3,6.8,,-0.6,
260.0,5.0,6.0,0.6,,3.3,263.0,1026.2,13.9,15.3,6.7,,,
260.0,4.0,6.0,0.6,4.0,3.3,263.0,1026.2,13.9,15.3,7.0,,,
250.0,4.0,5.0,,,,,1026.1,14.0,15.3,7.1,,,
250.0,4.0,5.0,,,,,1026.2,14.0,15.3,7.1,,,
250.0,4.0,5.0,0.6,4.0,3.4,258.0,1026.2,14.0,15.3,7.4,,,
240.0,4.0,5.0,,,,,1026.2,14.1,15.3,7.5,,-0.5,
230.0,4.0,5.0,0.5,,3.5,252.0,1026.2,14.1,15.3,7.5,,,
230.0,3.0,5.0,0.5,4.0,3.5,252.0,1025.9,14.2,15.2,7.9,,,
220.0,2.0,3.0,,,,,1026.0,14.2,15.2,8.0,,,
210.0,3.0,4.0,,,,,1026.1,14.3,15.2,8.4,,,
210.0,3.0,4.0,0.6,4.0,3.5,255.0,1026.1,14.4,15.2,8.5,,,
210.0,4.0,4.0,,,,,1026.2,14.4,15.2,8.6,,-0.3,
200.0,4.0,5.0,,,,,1026.2,14.5,15.2,9.0,,,
200.0,4.0,5.0,0.5,4.0,3.4,257.0,1026.1,14.5,15.2,9.2,,,
220.0,4.0,4.0,,,,,1026.3,14.5,15.2,9.2,,,
230.0,3.0,4.0,,,,,1026.4,14.6,15.2,9.5,,,
240.0,3.0,4.0,0.5,4.0,3.5,252.0,1026.5,14.6,15.2,9.5,,,
240.0,3.0,3.0,,,,,1026.4,14.6,15.2,9.4,,-0.0,
230.0,2.0,3.0,,,,,1026.5,14.7,15.2,9.7,,,
240.0,2.0,3.0,0.5,4.0,3.5,249.0,1026.5,14.7,15.2,9.8,,,
230.0,2.0,3.0,,,,,1026.7,14.6,15.2,9.7,,,
220.0,3.0,3.0,,,,,1026.8,14.8,15.2,9.9,,,
220.0,3.0,3.0,0.4,4.0,3.5,257.0,1026.9,14.9,15.2,10.0,,,
220.0,3.0,3.0,,,,,1027.0,15.0,15.2,10.2,,0.9,
210.0,2.0,3.0,0.4,,3.5,255.0,1027.1,15.1,15.2,10.5,,,
210.0,2.0,2.0,0.4,4.0,3.5,255.0,1027.1,15.2,15.2,10.8,,,
200.0,2.0,2.0,,,,,1027.0,15.3,15.2,10.9,,,
200.0,1.0,2.0,,,,,1027.2,15.4,15.2,11.2,,,
190.0,2.0,2.0,0.4,4.0,3.5,254.0,1027.1,15.4,15.2,11.3,,,
170.0,2.0,2.0,,,,,1027.1,15.4,15.2,11.6,,0.9,
170.0,2.0,2.0,0.4,,3.5,247.0,1027.0,15.6,15.3,12.1,,,
190.0,3.0,3.0,0.4,4.0,3.5,247.0,1027.0,15.7,15.3,12.5,,,
200.0,4.0,4.0,,,,,1027.0,15.8,15.3,12.4,,,
200.0,4.0,4.0,,,,,1027.1,15.9,15.3,12.6,,,
190.0,4.0,4.0,0.4,4.0,3.5,238.0,1027.0,15.9,15.3,12.7,,,
200.0,4.0,5.0,,,,,1027.1,15.9,15.4,12.6,,0.6,
200.0,4.0,5.0,0.4,,3.4,233.0,1027.1,16.0,15.4,12.8,,,
190.0,4.0,5.0,0.4,4.0,3.4,233.0,1027.1,16.0,15.4,12.8,,,
200.0,4.0,5.0,,,,,1027.0,16.0,15.4,12.7,,,
200.0,4.0,5.0,,,,,1026.9,16.1,15.5,12.8,,,
200.0,4.0,5.0,0.4,4.0,3.4,229.0,1026.8,16.2,15.5,13.0,,,
200.0,4.0,5.0,,,,,1026.7,16.1,15.5,12.9,,-0.3,
200.0,4.0,5.0,0.4,,3.4,225.0,1026.5,16.2,15.5,12.9,,,
200.0,4.0,5.0,0.4,4.0,3.4,225.0,1026.4,16.2,15.5,13.2,,,
200.0,4.0,5.0,,,,,1026.1,16.2,15.5,13.2,,,
200.0,4.0,5.0,0.4,,3.4,230.0,1025.9,16.2,15.6,13.2,,,
210.0,4.0,5.0,0.4,4.0,3.4,230.0,1025.8,16.3,15.6,13.2,,,
210.0,4.0,5.0,,,,,1025.6,16.3,15.6,13.1,,-1.5,
210.0,4.0,5.0,,,,,1025.5,16.4,15.6,13.2,,,
210.0,5.0,5.0,0.5,4.0,3.5,223.0,1025.4,16.3,15.6,13.1,,,
210.0,5.0,6.0,,,,,1025.2,16.4,15.7,13.0,,,
,,,0.5,4.0,3.5,224.0,,,,,,,
210.0,5.0,6.0,0.5,,3.5,224.0,1024.9,16.5,15.7,12.7,,,
210.0,5.0,6.0,,,,,1024.6,16.6,15.7,12.5,,-2.5,
200.0,5.0,7.0,0.5,,3.5,219.0,1024.4,16.7,15.7,12.5,,,
200.0,5.0,6.0,0.5,4.0,3.5,219.0,1024.3,16.8,15.6,12.7,,,
200.0,5.0,6.0,,,,,1024.4,16.7,15.6,12.7,,,
200.0,5.0,5.0,,,,,1024.2,16.7,15.6,12.9,,,
210.0,4.0,5.0,0.5,,3.5,215.0,1024.2,16.7,15.8,13.0,,,
200.0,5.0,5.0,,,,,1024.1,16.7,15.9,12.9,,-2.7,
200.0,5.0,6.0,0.5,,3.4,210.0,1023.9,16.8,15.9,12.9,,,
200.0,5.0,6.0,0.5,4.0,3.4,210.0,1023.6,16.8,16.0,12.9,,,
200.0,5.0,6.0,,,,,1023.6,16.8,16.0,12.9,,,
200.0,6.0,7.0,,,,,1023.5,16.9,16.0,12.8,,,
200.0,6.0,7.0,0.5,4.0,3.5,216.0,1023.4,16.9,16.0,13.0,,,
190.0,6.0,7.0,,,,,1023.3,16.8,16.0,13.1,,-2.3,
190.0,6.0,7.0,0.6,,3.5,213.0,1023.0,16.8,16.0,13.4,,,
190.0,6.0,7.0,0.6,5.0,3.5,213.0,1023.1,16.8,,13.4,,,
180.0,7.0,7.0,,,,,1023.0,16.9,16.1,13.2,,,
190.0,6.0,7.0,,,,,1023.1,17.0,16.1,13.3,,,
190.0,6.0,7.0,0.7,4.0,3.6,209.0,1023.2,17.0,16.0,13.2,,,
190.0,6.0,7.0,,,,,1023.2,17.1,16.0,13.2,,-1.3,
190.0,6.0,7.0,,,,,1023.2,17.1,16.0,13.1,,,
200.0,6.0,7.0,0.7,,3.6,215.0,1023.3,17.1,16.0,13.0,,,
200.0,6.0,7.0,,,,,1023.2,17.2,16.0,13.1,,,
200.0,6.0,7.0,,,,,1023.1,17.1,16.0,13.3,,,
200.0,5.0,7.0,0.7,5.0,3.7,219.0,1023.1,17.0,15.9,13.2,,,
200.0,6.0,7.0,,,,,1022.9,17.0,15.9,13.2,,-1.2,
200.0,6.0,7.0,0.8,,3.7,213.0,1022.8,17.0,15.9,13.2,,,
190.0,5.0,7.0,,,,,1022.8,16.8,15.9,13.6,,,
190.0,6.0,8.0,0.8,5.0,3.8,210.0,1022.7,17.0,15.9,13.5,,,
190.0,7.0,8.0,,,,,1022.6,17.0,15.9,13.4,,-0.6,
190.0,7.0,8.0,0.9,,3.9,218.0,1022.6,17.1,15.9,13.5,,,
190.0,7.0,8.0,0.9,5.0,3.9,218.0,1022.4,17.1,15.9,13.5,,,
190.0,6.0,8.0,,,,,1022.5,17.0,15.9,13.5,,,
190.0,6.0,7.0,,,,,1022.4,17.0,15.9,13.6,,,
190.0,6.0,7.0,0.9,5.0,3.8,215.0,1022.3,17.0,15.9,13.7,,,
190.0,6.0,6.0,,,,,1022.4,16.9,15.9,13.7,,-0.8,
190.0,5.0,6.0,0.9,,4.0,209.0,1022.4,17.0,15.9,13.8,,,
190.0,5.0,6.0,0.9,5.0,4.0,209.0,1022.5,16.9,15.9,13.9,,,
190.0,5.0,6.0,,,,,1022.4,16.9,15.9,14.0,,,
190.0,4.0,5.0,,,,,1022.5,16.8,16.0,14.1,,,
190.0,4.0,5.0,0.9,5.0,4.1,215.0,1022.4,16.9,16.0,14.2,,,
190.0,5.0,5.0,,,,,1022.4,16.9,16.0,14.3,,-0.4,
180.0,4.0,5.0,0.9,,4.1,214.0,1022.3,16.8,16.0,14.4,,,
180.0,5.0,5.0,0.9,5.0,4.1,214.0,1022.2,16.9,16.0,14.5,,,
180.0,5.0,6.0,,,,,1022.2,16.8,16.0,14.6,,,
180.0,5.0,6.0,,,,,1022.2,16.8,16.0,14.9,,,
180.0,5.0,6.0,0.9,5.0,4.1,209.0,1021.9,16.9,16.0,14.7,,,
190.0,5.0,6.0,,,,,1022.0,16.9,16.1,14.3,,-0.6,
200.0,5.0,6.0,0.9,,4.1,219.0,1022.0,17.0,16.1,14.1,,,
200.0,5.0,6.0,0.9,5.0,4.1,219.0,1021.9,17.0,16.1,14.3,,,
200.0,5.0,6.0,,,,,1021.9,16.8,16.1,14.3,,,
200.0,5.0,6.0,0.8,,4.1,215.0,1022.0,16.9,16.1,14.4,,,
200.0,5.0,6.0,0.8,5.0,4.1,215.0,1022.0,16.9,16.1,14.3,,,
200.0,4.0,5.0,,,,,1021.9,16.9,16.1,14.4,,-0.4,
200.0,4.0,5.0,0.8,,4.1,219.0,1021.8,16.9,16.1,14.4,,,
200.0,4.0,5.0,0.8,5.0,4.1,219.0,1021.9,16.9,16.1,14.4,,,
210.0,4.0,5.0,,,,,1021.9,16.9,16.1,14.5,,,
210.0,4.0,5.0,,,,,1021.8,16.9,16.2,14.5,,,
210.0,4.0,5.0,0.8,5.0,4.1,205.0,1021.6,17.0,16.2,14.5,,,
210.0,4.0,5.0,,,,,1021.5,17.0,16.2,14.6,,-0.9,
210.0,4.0,5.0,0.8,,4.2,208.0,1021.5,16.9,16.2,14.6,,,
200.0,4.0,5.0,0.8,5.0,4.2,208.0,1021.4,16.9,,14.7,,,
200.0,4.0,5.0,,,,,1021.4,16.9,16.3,14.8,,,
200.0,4.0,5.0,,,,,1021.3,16.9,16.3,14.8,,,
200.0,4.0,5.0,0.9,5.0,4.3,205.0,1021.3,16.9,16.3,14.8,,,
210.0,4.0,5.0,,,,,1021.2,16.9,16.3,14.9,,-0.8,
210.0,4.0,4.0,,,,,1021.1,16.8,16.3,14.8,,,
210.0,3.0,4.0,0.8,5.0,4.2,203.0,1021.1,16.7,16.3,14.8,,,
210.0,3.0,4.0,,,,,1021.1,16.6,16.3,14.8,,,
210.0,3.0,4.0,,,,,1020.9,16.5,16.3,14.8,,,
210.0,3.0,4.0,0.9,5.0,4.4,208.0,1020.9,16.5,16.3,14.8,,,
210.0,3.0,3.0,,,,,1020.8,16.4,16.3,14.8,,-1.2,
220.0,3.0,4.0,0.9,,4.4,188.0,1020.7,16.4,16.3,14.8,,,
230.0,3.0,4.0,0.9,5.0,4.4,188.0,1020.7,16.5,16.2,14.8,,,
230.0,3.0,4.0,,,,,1020.6,16.5,16.2,14.8,,,
230.0,5.0,9.0,,,,,1020.6,16.6,16.1,14.8,,,
220.0,5.0,7.0,0.9,6.0,4.3,193.0,1020.4,17.1,16.1,14.7,,,
230.0,4.0,4.0,,,,,1020.3,16.8,16.0,14.4,,-1.2,
220.0,4.0,6.0,0.9,,4.5,195.0,1020.1,16.7,16.0,14.5,,,
220.0,5.0,6.0,0.9,,4.5,195.0,1020.2,16.7,16.0,14.5,,,
210.0,5.0,7.0,,,,,1020.0,16.7,15.9,14.3,,,
210.0,5.0,7.0,,,,,1019.9,16.7,15.9,14.2,,,
200.0,6.0,7.0,0.9,6.0,4.5,183.0,1019.7,16.4,15.8,14.4,,,
190.0,5.0,6.0,,,,,1019.6,16.2,15.7,14.4,,-1.5,
190.0,6.0,7.0,0.9,,4.5,187.0,1019.5,16.2,15.7,14.0,,,
190.0,5.0,6.0,0.9,5.0,4.5,187.0,1019.5,16.6,15.7,14.2,,,
200.0,4.0,5.0,,,,,1019.4,16.7,15.6,14.4,,,
,,,1.0,6.0,4.6,183.0,,,,,,,
200.0,4.0,5.0,1.0,,4.6,183.0,1019.3,16.6,15.5,14.6,,,
200.0,4.0,5.0,,,,,1019.2,16.3,15.5,14.6,,-1.5,
200.0,4.0,4.0,1.1,,4.8,188.0,1019.3,16.1,15.4,14.6,,,
210.0,3.0,4.0,1.1,6.0,4.8,188.0,1019.2,16.0,15.4,14.6,,,
210.0,3.0,4.0,,,,,1019.2,16.2,15.5,14.9,,,
210.0,3.0,4.0,,,,,1019.2,16.0,15.5,14.8,,,
230.0,3.0,4.0,1.1,6.0,4.8,184.0,1019.3,16.1,15.5,14.9,,,
300.0,4.0,6.0,,,,,1019.6,16.0,15.5,14.9,,-0.7,
280.0,3.0,6.0,,,,,1019.5,16.2,15.5,14.8,,,
300.0,5.0,6.0,1.1,6.0,4.8,188.0,1019.6,16.6,15.5,14.5,,,
320.0,4.0,6.0,,,,,1019.9,16.2,15.5,14.5,,,
310.0,6.0,8.0,,,,,1019.8,16.0,15.5,14.4,,,
300.0,7.0,8.0,1.2,6.0,5.1,191.0,1019.9,15.8,15.5,14.3,,,
300.0,6.0,7.0,,,,,1019.8,15.6,15.5,14.3,,-0.0,
300.0,6.0,9.0,1.1,,4.9,192.0,1020.3,15.5,15.5,14.4,,,
300.0,7.0,10.0,1.1,6.0,4.9,192.0,1020.1,15.5,15.5,14.6,,,
310.0,6.0,7.0,,,,,1020.2,15.4,15.5,14.7,,,
310.0,6.0,8.0,1.1,,4.8,176.0,1020.2,15.3,15.5,14.6,,,
310.0,6.0,7.0,1.1,6.0,4.8,176.0,1020.3,15.4,15.5,14.7,,,
300.0,6.0,7.0,,,,,1020.3,15.4,15.5,14.7,,1.0,
300.0,6.0,7.0,1.1,,4.8,184.0,1020.3,15.3,15.5,14.6,,,
290.0,5.0,6.0,1.1,6.0,4.8,184.0,1020.3,15.2,15.5,14.5,,,
290.0,5.0,7.0,,,,,1020.4,15.2,15.5,14.5,,,
290.0,5.0,6.0,,,,,1020.4,15.2,15.5,14.5,,,
280.0,4.0,6.0,1.0,6.0,4.6,182.0,1020.5,15.2,15.5,14.5,,,
270.0,4.0,5.0,,,,,1020.6,15.1,15.5,14.5,,1.0,
270.0,4.0,4.0,1.2,,4.8,190.0,1020.8,15.1,15.5,14.5,,,
270.0,4.0,4.0,1.2,6.0,4.8,190.0,1020.8,15.0,15.5,14.5,,,
260.0,3.0,4.0,,,,,1020.7,14.9,15.5,14.4,,,
260.0,3.0,4.0,,,,,1020.7,14.9,15.5,14.4,,,
250.0,4.0,4.0,1.1,6.0,4.9,185.0,1020.8,14.9,15.5,14.2,,,
250.0,3.0,4.0,,,,,1020.9,15.0,15.5,14.2,,1.0,
240.0,3.0,4.0,1.2,,5.0,181.0,1020.8,15.0,15.5,14.2,,,
240.0,3.0,4.0,1.2,6.0,5.0,181.0,1020.8,14.9,15.5,14.1,,,
230.0,3.0,3.0,,,,,1020.7,14.9,15.5,14.0,,,
230.0,3.0,3.0,,,,,1020.7,15.0,15.6,14.1,,,
230.0,2.0,3.0,1.3,6.0,5.0,198.0,1020.6,15.0,15.6,14.1,,,
260.0,3.0,3.0,,,,,1020.8,14.9,15.6,13.9,,0.5,
260.0,4.0,5.0,1.1,,5.0,198.0,1020.9,15.0,15.6,13.9,,,
270.0,4.0,4.0,1.1,6.0,5.0,198.0,1020.9,15.0,15.7,13.8,,,
270.0,4.0,5.0,,,,,1021.0,15.0,15.7,13.8,,,
270.0,4.0,5.0,,,,,1020.8,14.9,15.7,13.7,,,
270.0,4.0,4.0,1.1,6.0,5.1,192.0,1020.7,14.8,15.7,13.7,,,
270.0,3.0,4.0,,,,,1020.6,14.8,15.8,13.7,,0.0,
250.0,3.0,4.0,1.0,,4.9,194.0,1020.3,14.8,15.8,13.7,,,
250.0,3.0,4.0,1.0,6.0,4.9,194.0,1020.3,14.8,15.8,13.8,,,
260.0,3.0,4.0,,,,,1020.3,14.7,15.8,13.7,,,
270.0,4.0,5.0,,,,,1020.3,14.7,15.8,13.8,,,
280.0,5.0,5.0,1.0,6.0,4.9,193.0,1020.1,14.7,15.8,13.8,,,
300.0,5.0,8.0,,,,,1019.8,14.8,15.9,13.9,,-0.9,
300.0,7.0,8.0,1.0,,4.9,193.0,1019.8,14.9,15.9,13.7,,,
300.0,6.0,7.0,1.0,6.0,4.9,193.0,1019.3,14.9,15.9,13.7,,,
300.0,6.0,7.0,,,,,1019.3,14.8,15.9,13.9,,,
310.0,6.0,7.0,,,,,1019.2,14.7,15.9,13.9,,,
310.0,5.0,6.0,1.0,6.0,4.8,197.0,1018.9,14.7,15.9,13.9,,,
310.0,5.0,6.0,,,,,1019.0,14.7,15.9,14.0,,-1.9,
310.0,4.0,5.0,1.0,,4.8,196.0,1018.7,14.7,15.9,14.0,,,
310.0,3.0,4.0,1.0,6.0,4.8,196.0,1018.5,14.7,15.9,13.9,,,
330.0,4.0,5.0,,,,,1018.6,14.8,15.9,13.7,,,
330.0,4.0,4.0,,,,,1018.8,14.9,15.9,13.7,,,
320.0,4.0,5.0,1.0,6.0,4.9,188.0,1018.8,15.0,15.9,13.7,,,
310.0,4.0,5.0,,,,,1018.7,15.0,15.9,13.8,,-1.8,
320.0,4.0,5.0,1.0,,4.9,194.0,1018.5,15.0,15.9,13.7,,,
310.0,3.0,5.0,1.0,6.0,4.9,194.0,1018.7,15.1,16.0,13.7,,,
300.0,3.0,4.0,,,,,1018.8,15.1,16.0,13.8,,,
290.0,4.0,5.0,,,,,1018.8,15.0,16.0,13.7,,,
310.0,5.0,8.0,0.9,6.0,4.9,196.0,1018.8,15.1,16.0,13.7,,,
350.0,6.0,7.0,,,,,1018.9,15.1,16.0,12.8,,-1.1,
350.0,7.0,8.0,0.8,,4.7,206.0,1018.7,15.2,16.0,12.3,,,
350.0,7.0,8.0,0.8,6.0,4.7,206.0,1018.8,15.2,16.0,12.1,,,
350.0,6.0,7.0,,,,,1018.9,15.3,16.0,12.4,,,
350.0,6.0,7.0,,,,,1019.1,15.3,16.0,12.2,,,
340.0,7.0,9.0,1.0,6.0,4.8,196.0,1019.0,15.3,16.0,11.7,,,
340.0,7.0,8.0,,,,,1019.0,15.2,16.0,11.4,,0.0,
350.0,6.0,8.0,0.9,,4.5,203.0,1019.0,15.2,16.0,11.4,,,
360.0,7.0,9.0,0.9,6.0,4.5,203.0,1019.2,15.0,16.0,11.4,,,
360.0,6.0,8.0,,,,,1019.5,14.9,16.0,11.4,,,
350.0,7.0,8.0,,,,,1019.5,14.8,16.0,11.0,,,
350.0,7.0,9.0,0.9,6.0,4.4,189.0,1019.5,14.9,16.1,10.1,,,
350.0,8.0,9.0,,,,,1019.6,15.0,16.1,10.0,,0.9,
350.0,6.0,8.0,0.9,,4.2,183.0,1019.6,15.0,16.1,10.5,,,
360.0,6.0,8.0,0.9,,4.1,186.0,1019.9,14.9,16.1,10.0,,,
360.0,7.0,10.0,0.9,6.0,4.1,186.0,1019.9,14.8,16.1,9.6,,,
350.0,8.0,10.0,,,,,1020.0,14.9,16.1,9.4,,1.2,
360.0,9.0,11.0,0.8,,4.0,173.0,1020.1,14.7,16.1,9.1,,,
360.0,9.0,10.0,0.8,6.0,4.0,173.0,1020.3,14.4,16.1,8.7,,,
360.0,10.0,12.0,,,,,1020.5,14.2,16.1,8.5,,,
360.0,10.0,12.0,0.9,,3.9,199.0,1020.6,13.8,16.1,7.5,,,
350.0,10.0,13.0,0.9,6.0,3.9,199.0,1020.7,13.6,16.1,7.2,,,
350.0,10.0,13.0,,,,,1020.8,13.4,16.1,6.9,,1.7,
340.0,11.0,13.0,,,,,1021.0,13.0,16.1,6.4,,,
350.0,10.0,12.0,1.0,6.0,3.9,183.0,1021.1,12.7,16.1,6.5,,,
350.0,10.0,14.0,,,,,1021.2,12.5,16.1,6.4,,,
350.0,11.0,14.0,,,,,1021.2,11.9,16.1,5.5,,,
350.0,12.0,14.0,1.0,6.0,3.7,188.0,1021.4,11.5,16.1,5.4,,,
350.0,12.0,15.0,,,,,1021.5,11.2,16.1,5.4,,1.7,
350.0,11.0,13.0,,,,,1021.6,11.1,16.1,5.7,,,
350.0,10.0,13.0,1.1,4.0,3.8,357.0,1021.6,11.0,16.1,5.9,,,
360.0,10.0,12.0,,,,,1021.7,10.6,16.1,5.9,,,
360.0,10.0,12.0,,,,,1021.8,10.4,16.1,5.7,,,
360.0,10.0,12.0,1.1,4.0,3.7,7.0,1021.9,10.2,16.1,5.7,,,
10.0,11.0,14.0,,,,,1022.0,9.7,16.1,5.6,,1.9,
360.0,11.0,13.0,1.0,,3.7,0.0,1022.1,9.5,16.1,5.7,,,
350.0,11.0,13.0,1.0,4.0,3.7,0.0,1022.2,9.3,16.1,5.7,,,
350.0,10.0,12.0,,,,,1022.4,9.0,16.1,5.6,,,
360.0,10.0,13.0,,,,,1022.4,8.7,16.1,5.5,,,
360.0,10.0,13.0,1.0,4.0,3.7,1.0,1022.5,8.6,16.1,5.6,,,
350.0,10.0,13.0,,,,,1022.6,8.2,16.1,5.1,,1.9,
350.0,10.0,13.0,0.9,,3.7,6.0,1022.5,8.3,16.1,5.5,,,
350.0,11.0,13.0,0.9,4.0,3.7,6.0,1022.5,8.1,16.0,5.2,,,
350.0,11.0,14.0,,,,,1022.6,7.8,16.0,5.0,,,
350.0,11.0,13.0,,,,,1022.6,7.7,16.0,4.7,,,
350.0,11.0,14.0,1.1,4.0,3.8,17.0,1022.7,7.7,16.0,4.7,,,
360.0,11.0,13.0,,,,,1022.7,7.6,16.0,4.5,,1.3,
350.0,11.0,14.0,1.0,,3.7,7.0,1022.6,7.5,15.9,4.3,,,
350.0,12.0,15.0,1.0,4.0,3.7,7.0,1022.5,7.5,15.9,4.4,,,
350.0,12.0,16.0,,,,,1022.4,7.5,15.9,4.3,,,
350.0,12.0,15.0,1.1,,3.7,10.0,1022.4,7.4,15.9,4.3,,,
350.0,11.0,14.0,1.1,4.0,3.7,10.0,1022.4,7.6,15.9,4.6,,,
340.0,12.0,14.0,,,,,1022.3,7.4,15.9,4.2,,0.0,
350.0,12.0,15.0,1.0,,3.6,2.0,1022.3,7.6,15.9,4.5,,,
350.0,12.0,16.0,1.0,4.0,3.6,2.0,1022.1,7.4,15.9,4.1,,,
340.0,11.0,15.0,,,,,1022.1,7.6,15.9,4.5,,,
350.0,12.0,15.0,,,,,1022.0,7.5,15.9,4.4,,,
350.0,11.0,15.0,1.0,4.0,3.6,353.0,1022.0,7.5,15.9,4.4,,,
350.0,11.0,14.0,,,,,1022.0,7.5,15.9,4.4,,-0.7,
340.0,11.0,14.0,1.0,,3.5,357.0,1022.1,7.6,15.9,4.6,,,
340.0,11.0,15.0,1.0,4.0,3.5,357.0,1022.2,7.5,15.9,4.3,,,
340.0,12.0,16.0,,,,,1022.0,7.8,15.9,4.2,,,
340.0,14.0,17.0,,,,,1022.0,7.7,15.9,3.1,,,
340.0,14.0,19.0,1.1,4.0,3.7,350.0,1022.0,7.7,15.9,3.1,,,
340.0,14.0,19.0,,,,,1021.9,7.6,15.9,2.9,,-1.0,
340.0,14.0,16.0,1.3,,3.8,336.0,1022.0,7.4,15.9,2.7,,,
340.0,13.0,16.0,1.3,5.0,3.8,336.0,1022.1,7.4,15.9,2.8,,,
340.0,13.0,17.0,,,,,1021.9,7.2,16.0,2.3,,,
340.0,13.0,16.0,,,,,1021.9,7.2,16.0,2.7,,,
350.0,13.0,16.0,1.2,4.0,3.9,344.0,1022.0,7.0,16.0,2.7,,,
340.0,13.0,16.0,,,,,1021.8,7.1,16.0,3.0,,-0.6,
350.0,13.0,15.0,1.2,,3.9,341.0,1021.9,7.0,16.0,3.0,,,
350.0,13.0,16.0,1.2,4.0,3.9,341.0,1022.0,6.8,16.0,2.6,,,
340.0,12.0,16.0,,,,,1022.1,6.8,16.0,2.7,,,
340.0,12.0,16.0,,,,,1022.0,6.5,16.0,2.3,,,
350.0,12.0,15.0,1.2,5.0,3.8,336.0,1021.8,6.5,16.0,2.5,,,
350.0,12.0,15.0,,,,,1021.6,6.5,16.0,2.5,,-0.4,
340.0,11.0,15.0,1.2,,3.8,328.0,1021.8,6.6,16.0,2.7,,,
340.0,12.0,15.0,1.2,4.0,3.8,328.0,1021.8,6.5,16.0,2.5,,,
340.0,12.0,15.0,,,,,1021.9,6.3,16.0,2.3,,,
340.0,12.0,16.0,,,,,1021.8,6.2,16.0,2.3,,,
340.0,12.0,16.0,1.1,4.0,3.8,337.0,1021.9,6.2,15.9,2.5,,,
340.0,12.0,15.0,,,,,1022.0,6.1,15.9,2.4,,-0.0,
340.0,12.0,14.0,1.2,,3.7,351.0,1022.1,6.0,15.9,2.3,,,
340.0,11.0,14.0,1.2,4.0,3.7,351.0,1022.3,5.8,15.9,2.1,,,
340.0,11.0,13.0,,,,,1022.4,5.8,15.9,2.2,,,
340.0,9.0,12.0,,,,,1022.4,5.8,15.9,2.4,,,
330.0,9.0,12.0,1.0,4.0,3.7,350.0,1022.4,6.0,15.9,2.8,,,
340.0,10.0,12.0,,,,,1022.7,5.8,15.9,2.4,,1.0,
340.0,9.0,11.0,0.9,,3.6,353.0,1022.8,5.9,15.9,2.7,,,
340.0,10.0,13.0,0.9,4.0,3.6,353.0,1022.8,5.9,15.9,2.4,,,
340.0,9.0,12.0,,,,,1022.9,5.8,15.9,2.2,,,
340.0,9.0,12.0,,,,,1022.9,5.7,15.9,2.1,,,
330.0,9.0,11.0,0.8,4.0,3.5,353.0,1022.8,5.8,15.9,2.2,,,
330.0,8.0,11.0,,,,,1022.9,5.8,15.9,2.2,,1.5,
320.0,8.0,11.0,,,,,1023.3,5.8,15.9,2.2,,,
320.0,8.0,10.0,0.8,4.0,3.4,351.0,1023.2,5.8,15.9,2.0,,,
320.0,8.0,10.0,,,,,1023.4,5.8,15.9,2.2,,,
320.0,9.0,11.0,0.8,,3.5,323.0,1023.5,5.8,15.9,2.5,,,
320.0,8.0,11.0,0.8,4.0,3.5,323.0,1023.6,5.5,15.9,2.6,,,
320.0,9.0,11.0,,,,,1023.8,5.4,15.9,3.0,,1.8,
320.0,9.0,11.0,0.9,,3.5,290.0,1024.0,5.0,15.9,2.6,,,
320.0,9.0,11.0,0.9,4.0,3.5,290.0,1023.9,4.8,15.9,2.3,,,
330.0,9.0,11.0,,,,,1024.0,4.8,16.0,1.9,,,
330.0,9.0,13.0,,,,,1024.1,5.0,16.0,0.9,,,
330.0,9.0,12.0,0.8,4.0,3.5,290.0,1024.1,5.1,16.0,0.6,,,
