WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
320.0,11.0,14.0,,,,,1008.2,-6.0,,-11.6,,-2.6,
320.0,12.0,14.0,,,,,1008.0,-5.6,3.8,-11.2,,,
320.0,12.0,15.0,1.7,4.0,4.5,337.0,1007.9,-5.1,3.8,-10.4,,,
320.0,12.0,15.0,,,,,1007.9,-5.2,3.8,-11.4,,,
320.0,13.0,15.0,,,,,1007.8,-5.2,3.8,-11.9,,,
320.0,12.0,15.0,1.8,4.0,4.6,330.0,1007.9,-5.0,3.8,-11.9,,,
320.0,12.0,15.0,,,,,1007.8,-4.4,3.8,-11.0,,-2.1,
320.0,12.0,15.0,1.7,,4.6,319.0,1007.9,-4.3,3.8,-11.3,,,
320.0,12.0,15.0,1.7,5.0,4.6,319.0,1007.9,-4.1,3.8,-11.4,,,
320.0,12.0,15.0,,,,,1007.9,-3.9,3.8,-11.5,,,
320.0,12.0,15.0,,,,,1007.8,-3.6,3.8,-11.1,,,
320.0,12.0,14.0,1.8,4.0,4.6,320.0,1007.9,-3.3,3.8,-10.6,,,
310.0,12.0,15.0,,,,,1007.9,-3.2,3.7,-10.8,,-0.9,
320.0,12.0,14.0,1.8,,4.9,333.0,1008.0,-3.2,3.7,-11.1,,,
310.0,12.0,15.0,1.8,5.0,4.9,333.0,1008.0,-3.0,3.7,-10.6,,,
320.0,12.0,15.0,,,,,1008.1,-3.0,3.7,-11.1,,,
320.0,12.0,15.0,,,,,1008.1,-2.9,3.7,-10.6,,,
320.0,12.0,15.0,1.7,4.0,4.8,311.0,1008.2,-3.0,3.7,-11.1,,,
320.0,12.0,14.0,,,,,1008.4,-2.9,3.6,-11.1,,0.3,
320.0,12.0,15.0,,,,,1008.5,-2.8,3.6,-10.6,,,
320.0,12.0,15.0,1.9,9.0,5.0,103.0,1008.5,-2.8,3.6,-10.5,,,
320.0,12.0,15.0,,,,,1008.5,-2.9,3.6,-10.7,,,
320.0,12.0,14.0,,,,,1008.7,-2.8,3.6,-10.1,,,
310.0,12.0,15.0,1.8,13.0,5.0,126.0,1008.9,-3.0,3.6,-10.5,,,
320.0,11.0,14.0,,,,,1009.0,-3.1,3.6,-10.5,,1.1,
320.0,12.0,14.0,1.8,,5.3,132.0,1009.1,-3.2,3.6,-10.4,,,
310.0,12.0,15.0,1.8,12.0,5.3,132.0,1009.2,-3.3,3.6,-10.4,,,
320.0,12.0,15.0,,,,,1009.3,-3.5,3.5,-10.9,,,
320.0,12.0,15.0,1.9,9.0,5.4,113.0,1009.4,-3.5,3.5,-10.6,,,
320.0,12.0,16.0,,,,,1009.4,-3.5,3.5,-10.2,,1.6,
310.0,12.0,15.0,,,,,1009.6,-3.6,3.4,-10.3,,,
320.0,12.0,14.0,2.1,13.0,5.4,133.0,1009.7,-3.8,3.4,-10.5,,,
320.0,13.0,16.0,,,,,1009.6,-4.1,3.4,-10.9,,,
320.0,12.0,15.0,2.0,,5.4,120.0,1009.8,-4.0,3.4,-10.4,,,
320.0,13.0,16.0,2.0,12.0,5.4,120.0,1009.8,-4.2,3.4,-10.8,,,
320.0,12.0,16.0,,,,,1010.0,-4.3,3.4,-10.8,,1.5,
320.0,13.0,15.0,1.9,,5.3,112.0,1010.2,-4.3,3.4,-10.6,,,
320.0,12.0,15.0,1.9,11.0,5.3,112.0,1010.2,-4.2,3.4,-10.4,,,
320.0,12.0,15.0,,,,,1010.3,-4.3,3.4,-10.6,,,
320.0,12.0,15.0,,,,,1010.4,-4.3,3.4,-10.5,,,
320.0,11.0,14.0,2.0,14.0,5.6,145.0,1010.6,-4.4,3.4,-10.7,,,
320.0,11.0,14.0,,,,,1010.7,-4.3,3.4,-10.5,,1.7,
320.0,11.0,15.0,2.0,,5.5,118.0,1010.8,-4.5,3.4,-10.8,,,
320.0,11.0,17.0,2.0,12.0,5.5,118.0,1010.9,-4.4,3.4,-10.4,,,
320.0,11.0,14.0,,,,,1010.9,-4.6,3.4,-10.8,,,
320.0,11.0,15.0,,,,,1011.0,-4.7,3.4,-10.8,,,
320.0,11.0,15.0,,,,,1011.2,-4.7,3.4,-10.7,,,
320.0,11.0,14.0,,,,,1011.3,-4.7,3.4,-10.5,,1.9,
320.0,11.0,14.0,,,,,1011.4,-4.7,3.4,-10.3,,,
320.0,11.0,13.0,1.9,11.0,5.7,111.0,1011.6,-4.7,3.4,-10.3,,,
320.0,11.0,14.0,,,,,1011.6,-4.9,3.4,-10.6,,,
320.0,11.0,14.0,,,,,1011.8,-4.8,3.4,-10.1,,,
320.0,11.0,14.0,1.9,11.0,5.7,109.0,1011.9,-4.8,3.4,-10.0,,,
320.0,11.0,14.0,,,,,1012.0,-5.0,3.4,-10.3,,2.0,
320.0,11.0,15.0,1.9,,5.7,128.0,1012.1,-5.1,3.4,-10.3,,,
320.0,11.0,14.0,1.9,13.0,5.7,128.0,1012.3,-5.2,3.4,-10.5,,,
320.0,11.0,13.0,,,,,1012.4,-5.2,3.4,-10.2,,,
320.0,11.0,15.0,,,,,1012.3,-5.2,3.5,-10.4,,,
320.0,11.0,13.0,1.8,11.0,5.8,117.0,1012.6,-5.2,3.5,-10.4,,,
320.0,10.0,13.0,,,,,1012.6,-5.4,3.5,-10.3,,2.0,
320.0,10.0,13.0,,,,,1012.8,-5.3,3.5,-10.0,,,
320.0,10.0,13.0,1.9,13.0,5.7,128.0,1012.8,-5.6,3.5,-10.5,,,
320.0,11.0,14.0,,,,,1012.8,-5.7,3.5,-10.6,,,
320.0,10.0,13.0,,,,,1013.0,-5.7,3.5,-10.6,,,
320.0,11.0,13.0,1.9,13.0,5.6,124.0,1013.0,-5.5,3.5,-10.0,,,
320.0,10.0,13.0,,,,,1013.2,-5.7,3.5,-10.6,,1.8,
320.0,10.0,13.0,1.8,,5.3,127.0,1013.2,-5.7,3.5,-10.5,,,
320.0,10.0,13.0,1.8,14.0,5.3,127.0,1013.2,-5.8,3.5,-10.7,,,
320.0,10.0,13.0,,,,,1013.3,-5.8,3.5,-10.7,,,
320.0,11.0,13.0,,,,,1013.5,-5.7,3.5,-10.6,,,
320.0,11.0,14.0,1.9,10.0,5.6,114.0,1013.6,-5.8,3.5,-10.9,,,
320.0,11.0,13.0,,,,,1013.7,-5.8,,-11.0,,1.5,
320.0,11.0,14.0,,,,,1013.6,-5.8,3.5,-11.0,,,
320.0,11.0,14.0,1.9,10.0,5.7,114.0,1013.7,-5.9,3.5,-11.1,,,
310.0,10.0,13.0,,,,,1013.9,-5.7,3.5,-10.8,,,
310.0,10.0,14.0,,,,,1014.0,-5.7,3.3,-10.7,,,
310.0,10.0,13.0,2.1,14.0,6.2,142.0,1013.9,-5.9,3.3,-11.0,,,
310.0,10.0,13.0,,,,,1014.1,-6.0,3.3,-11.3,,1.4,
310.0,10.0,13.0,2.2,,6.6,132.0,1014.1,-6.0,3.3,-11.2,,,
310.0,10.0,13.0,2.2,13.0,6.6,132.0,1014.2,-6.0,3.3,-11.6,,,
310.0,10.0,14.0,,,,,1014.2,-5.9,3.2,-11.6,,,
310.0,10.0,13.0,,,,,1014.2,-5.9,3.2,-11.8,,,
310.0,10.0,13.0,2.1,13.0,6.3,138.0,1014.4,-5.7,3.2,-11.7,,,
310.0,10.0,13.0,,,,,1014.5,-5.7,3.2,-12.0,,1.3,
,,,2.0,13.0,6.3,137.0,,,,,,,
320.0,10.0,12.0,2.0,,6.3,137.0,1014.5,-5.4,3.2,-11.4,,,
310.0,10.0,14.0,,,,,1014.5,-5.3,3.2,-11.4,,,
310.0,10.0,13.0,2.1,,6.7,138.0,1014.7,-5.3,3.2,-11.8,,,
310.0,10.0,12.0,2.1,13.0,6.7,138.0,1014.7,-5.4,3.3,-11.9,,,
320.0,10.0,12.0,,,,,1014.9,-5.3,3.3,-12.0,,1.4,
320.0,10.0,12.0,2.0,,6.4,148.0,1014.9,-5.3,3.3,-11.9,,,
320.0,10.0,13.0,2.0,13.0,6.4,148.0,1015.0,-5.3,3.3,-12.0,,,
320.0,10.0,13.0,,,,,1015.0,-5.3,3.3,-12.0,,,
310.0,10.0,13.0,,,,,1015.1,-5.3,3.3,-12.1,,,
310.0,10.0,12.0,2.0,11.0,6.9,116.0,1015.2,-5.3,3.3,-11.9,,,
310.0,10.0,12.0,,,,,1015.2,-5.2,3.4,-11.8,,1.2,
,,,2.0,11.0,6.4,116.0,,,,,,,
310.0,10.0,13.0,2.0,,6.4,116.0,1015.3,-4.9,3.4,-10.9,,,
310.0,10.0,13.0,,,,,1015.3,-5.2,3.3,-11.8,,,
310.0,10.0,13.0,1.8,,6.0,133.0,1015.4,-5.0,3.4,-11.2,,,
310.0,10.0,13.0,1.8,14.0,6.0,133.0,1015.5,-4.8,3.4,-10.6,,,
310.0,11.0,13.0,,,,,1015.6,-4.9,3.4,-11.0,,1.1,
310.0,11.0,13.0,,,,,1015.6,-4.7,3.3,-10.5,,,
310.0,11.0,14.0,1.9,14.0,6.5,132.0,1015.7,-4.7,3.3,-10.6,,,
310.0,11.0,15.0,,,,,1015.8,-4.6,3.3,-10.7,,,
320.0,11.0,14.0,,,,,1015.8,-4.5,3.3,-10.8,,,
310.0,12.0,14.0,2.0,13.0,6.2,126.0,1015.9,-4.5,3.3,-10.6,,,
310.0,11.0,14.0,,,,,1016.1,-4.3,3.3,-10.4,,1.1,
310.0,12.0,15.0,,,,,1016.0,-4.3,3.3,-10.8,,,
320.0,12.0,14.0,1.9,13.0,5.9,125.0,1016.1,-4.3,3.3,-10.9,,,
310.0,12.0,14.0,,,,,1016.0,-4.1,3.3,-10.6,,,
310.0,12.0,14.0,,,,,1016.1,-4.0,3.3,-10.4,,,
310.0,11.0,14.0,1.9,13.0,5.9,132.0,1016.1,-3.9,3.3,-10.3,,,
310.0,11.0,14.0,,,,,1016.3,-4.0,3.3,-10.7,,0.9,
310.0,11.0,13.0,,,,,1016.3,-3.8,3.3,-10.4,,,
310.0,11.0,13.0,2.1,13.0,6.3,123.0,1016.3,-3.7,3.3,-10.4,,,
310.0,11.0,14.0,,,,,1016.2,-3.5,3.4,-9.9,,,
310.0,11.0,14.0,,,,,1016.2,-3.4,3.4,-10.1,,,
310.0,12.0,15.0,2.0,13.0,5.9,121.0,1016.4,-3.4,3.4,-10.2,,,
310.0,12.0,15.0,,,,,1016.4,-3.1,3.4,-9.7,,0.7,
310.0,12.0,14.0,,,,,1016.4,-2.9,3.4,-9.6,,,
310.0,12.0,15.0,2.0,13.0,5.9,110.0,1016.6,-2.8,3.4,-9.9,,,
310.0,11.0,14.0,,,,,1016.4,-2.7,3.4,-10.0,,,
310.0,11.0,14.0,,,,,1016.4,-2.6,3.4,-10.0,,,
310.0,11.0,14.0,1.8,13.0,5.5,118.0,1016.4,-2.4,3.4,-9.7,,,
310.0,11.0,14.0,,,,,1016.6,-2.2,3.4,-9.4,,0.5,
310.0,10.0,14.0,1.7,,5.4,116.0,1016.6,-2.1,3.4,-9.5,,,
310.0,10.0,13.0,1.7,12.0,5.4,116.0,1016.5,-1.9,3.4,-9.2,,,
310.0,10.0,12.0,,,,,1016.4,-1.8,3.4,-9.2,,,
310.0,10.0,12.0,,,,,1016.3,-1.7,3.3,-9.2,,,
310.0,9.0,12.0,1.8,13.0,5.8,127.0,1016.3,-1.5,3.3,-8.9,,,
310.0,9.0,12.0,,,,,1016.2,-1.4,3.3,-8.9,,0.0,
310.0,9.0,12.0,,,,,1016.2,-1.3,3.3,-8.9,,,
310.0,9.0,12.0,1.7,13.0,5.9,119.0,1016.2,-1.2,3.3,-8.7,,,
310.0,9.0,11.0,,,,,1016.1,-1.1,3.3,-8.6,,,
310.0,9.0,11.0,,,,,1016.0,-0.8,3.3,-8.0,,,
310.0,9.0,11.0,1.5,12.0,5.4,126.0,1016.0,-0.7,3.3,-8.0,,,
300.0,9.0,11.0,,,,,1015.9,-0.5,3.3,-7.7,,-0.4,
300.0,9.0,11.0,,,,,1015.9,-0.5,3.3,-8.2,,,
300.0,9.0,11.0,1.7,12.0,6.1,115.0,1015.9,-0.3,3.3,-8.0,,,
310.0,9.0,11.0,,,,,1015.8,-0.1,3.3,-7.9,,,
310.0,9.0,11.0,1.6,,6.0,106.0,1015.7,0.1,3.3,-7.7,,,
310.0,9.0,11.0,1.6,12.0,6.0,106.0,1015.7,0.1,3.3,-7.9,,,
310.0,9.0,11.0,,,,,1015.7,0.4,3.3,-7.7,,-0.8,
300.0,9.0,11.0,,,,,1015.7,0.5,3.3,-7.5,,,
300.0,9.0,12.0,1.6,11.0,5.7,112.0,1015.7,0.6,3.3,-7.6,,,
300.0,9.0,12.0,,,,,1015.8,0.6,3.3,-7.7,,,
,,,1.7,11.0,6.1,110.0,,,,,,,
300.0,9.0,11.0,1.7,,6.1,110.0,1016.0,1.0,3.3,-7.2,,,
300.0,9.0,11.0,,,,,1016.1,1.1,,-7.5,,-0.0,
300.0,9.0,11.0,,,,,1016.1,1.2,3.4,-7.5,,,
300.0,9.0,11.0,1.5,11.0,5.7,112.0,1016.1,1.3,3.4,-7.7,,,
300.0,9.0,12.0,,,,,1016.2,1.5,3.3,-7.6,,,
300.0,9.0,11.0,1.6,,5.9,114.0,1016.2,1.5,3.4,-7.9,,,
300.0,8.0,10.0,1.6,11.0,5.9,114.0,1016.2,1.7,3.4,-7.9,,,
300.0,9.0,10.0,,,,,1016.3,1.9,3.4,-7.6,,0.4,
290.0,8.0,11.0,1.6,,6.3,117.0,1016.3,2.0,3.4,-6.7,,,
300.0,9.0,11.0,1.6,12.0,6.3,117.0,1016.3,2.0,,-6.9,,,
300.0,9.0,11.0,,,,,1016.4,2.1,3.4,-6.7,,,
300.0,9.0,12.0,,,,,1016.5,2.1,3.4,-6.8,,,
290.0,9.0,12.0,1.6,11.0,6.3,114.0,1016.6,2.2,3.4,-6.6,,,
290.0,10.0,12.0,,,,,1016.7,2.1,3.4,-6.8,,0.9,
300.0,10.0,12.0,1.6,,6.4,120.0,1016.7,2.1,3.4,-6.9,,,
300.0,9.0,11.0,1.6,12.0,6.4,120.0,1016.9,2.1,3.4,-7.3,,,
300.0,9.0,11.0,,,,,1017.1,2.1,3.4,-7.1,,,
300.0,9.0,11.0,,,,,1017.3,2.0,3.4,-7.1,,,
300.0,9.0,11.0,1.6,12.0,6.0,117.0,1017.5,1.9,3.4,-7.3,,,
300.0,9.0,12.0,,,,,1017.5,1.9,3.4,-7.2,,1.5,
290.0,10.0,11.0,1.6,,5.9,116.0,1017.7,1.9,3.4,-7.3,,,
300.0,9.0,11.0,1.6,12.0,5.9,116.0,1017.9,1.9,3.4,-6.8,,,
300.0,10.0,11.0,,,,,1018.1,1.6,3.4,-7.4,,,
300.0,10.0,12.0,1.5,12.0,5.8,114.0,1018.2,1.5,3.4,-6.8,,,
300.0,10.0,12.0,,,,,1018.2,1.4,3.4,-7.4,,1.8,
300.0,9.0,11.0,,,,,1018.3,1.2,3.4,-7.4,,,
300.0,9.0,12.0,,,,,1018.3,1.2,3.4,-7.0,,,
300.0,9.0,11.0,,,,,1018.5,1.2,3.4,-6.7,,,
300.0,9.0,11.0,,,,,1018.6,1.0,3.4,-7.1,,,
300.0,9.0,11.0,1.4,12.0,5.2,108.0,1018.6,1.0,3.4,-7.4,,,
300.0,9.0,11.0,,,,,1018.8,1.0,3.4,-7.2,,2.2,
300.0,9.0,12.0,,,,,1018.9,1.0,3.4,-6.8,,,
300.0,9.0,11.0,1.5,12.0,5.4,110.0,1019.1,0.8,3.4,-7.5,,,
290.0,9.0,11.0,,,,,1019.1,0.7,3.3,-7.7,,,
300.0,9.0,11.0,1.5,,5.4,106.0,1019.1,0.6,3.4,-7.8,,,
300.0,9.0,11.0,1.5,13.0,5.4,106.0,1019.2,0.6,3.4,-7.6,,,
300.0,9.0,11.0,,,,,1019.2,0.5,3.3,-7.7,,1.7,
300.0,9.0,12.0,,,,,1019.3,0.4,3.3,-7.7,,,
310.0,9.0,11.0,,,,,1019.4,0.3,3.3,-8.2,,,
310.0,9.0,11.0,,,,,1019.4,0.2,3.3,-8.2,,,
310.0,8.0,10.0,,,,,1019.5,0.2,3.3,-7.9,,,
310.0,8.0,11.0,,,,,1019.6,0.1,3.3,-8.2,,,
300.0,9.0,10.0,,,,,1019.5,0.0,3.3,-8.4,,1.4,
310.0,8.0,10.0,,,,,1019.5,0.0,3.3,-8.0,,,
310.0,8.0,10.0,,,,,1019.5,-0.1,3.3,-8.4,,,
300.0,8.0,10.0,,,,,1019.5,-0.1,3.3,-8.0,,,
310.0,8.0,10.0,1.2,,5.0,104.0,1019.6,-0.1,3.3,-8.0,,,
320.0,8.0,10.0,1.2,13.0,5.0,104.0,1019.7,-0.1,3.3,-8.4,,,
310.0,7.0,9.0,,,,,1019.8,-0.2,3.4,-8.4,,1.0,
310.0,7.0,9.0,,,,,1019.9,-0.2,3.4,-8.2,,,
310.0,8.0,9.0,1.2,12.0,5.4,118.0,1020.0,-0.3,3.4,-8.4,,,
310.0,8.0,9.0,,,,,1020.0,-0.3,3.4,-8.6,,,
300.0,8.0,10.0,,,,,1020.1,-0.4,3.4,-8.3,,,
300.0,8.0,9.0,1.1,12.0,4.8,114.0,1020.1,-0.4,3.4,-8.2,,,
310.0,8.0,10.0,,,,,1020.0,-0.5,3.4,-8.7,,0.8,
310.0,9.0,10.0,1.2,,5.1,111.0,1020.0,-0.6,3.4,-9.0,,,
310.0,8.0,10.0,1.2,12.0,5.1,111.0,1020.1,-0.6,3.5,-9.1,,,
310.0,8.0,10.0,,,,,1020.2,-0.6,3.5,-8.8,,,
300.0,9.0,10.0,,,,,1020.2,-0.6,3.4,-8.8,,,
310.0,8.0,10.0,1.2,12.0,5.2,107.0,1020.2,-0.6,3.4,-8.8,,,
300.0,8.0,11.0,,,,,1020.4,-0.7,,-8.7,,0.9,
300.0,8.0,10.0,,,,,1020.3,-0.8,3.4,-8.9,,,
300.0,8.0,11.0,1.1,12.0,4.9,104.0,1020.5,-0.8,3.4,-9.0,,,
290.0,7.0,9.0,,,,,1020.5,-1.0,3.4,-7.6,,,
280.0,7.0,9.0,,,,,1020.7,-1.2,3.4,-7.4,,,
290.0,7.0,10.0,1.1,12.0,4.9,112.0,1020.6,-1.2,3.4,-7.9,,,
290.0,7.0,9.0,,,,,1020.6,-1.3,3.4,-8.1,,0.8,
290.0,7.0,9.0,,,,,1020.7,-1.3,3.4,-8.1,,,
290.0,7.0,9.0,1.0,11.0,4.8,113.0,1020.6,-1.3,3.4,-8.4,,,
290.0,7.0,9.0,,,,,1020.6,-1.4,3.5,-8.9,,,
290.0,7.0,9.0,,,,,1020.6,-1.4,3.4,-8.5,,,
290.0,7.0,9.0,1.1,12.0,5.3,111.0,1020.6,-1.4,3.5,-8.6,,,
290.0,7.0,9.0,,,,,1020.7,-1.5,3.4,-8.3,,0.7,
290.0,7.0,9.0,1.0,,4.8,109.0,1020.7,-1.5,3.4,-8.2,,,
290.0,7.0,9.0,1.0,11.0,4.8,109.0,1020.7,-1.6,3.4,-8.0,,,
290.0,7.0,9.0,,,,,1020.8,-1.6,3.4,-7.7,,,
290.0,7.0,9.0,,,,,1020.9,-1.6,3.4,-7.6,,,
280.0,8.0,9.0,1.0,12.0,4.7,109.0,1020.9,-1.7,3.4,-7.9,,,
280.0,8.0,9.0,,,,,1020.9,-1.6,3.4,-7.6,,0.5,
280.0,8.0,9.0,1.1,,4.7,103.0,1020.8,-1.6,3.4,-7.9,,,
280.0,8.0,10.0,1.1,11.0,4.7,103.0,1020.8,-1.6,3.4,-8.1,,,
280.0,8.0,10.0,,,,,1020.9,-1.6,3.4,-8.0,,,
280.0,8.0,10.0,,,,,1020.9,-1.6,3.4,-8.3,,,
280.0,9.0,10.0,1.1,11.0,5.0,103.0,1020.8,-1.5,3.4,-8.0,,,
280.0,9.0,10.0,,,,,1020.9,-1.5,3.4,-8.0,,0.3,
280.0,9.0,10.0,1.0,,4.4,110.0,1020.9,-1.5,3.4,-8.3,,,
290.0,8.0,10.0,1.0,11.0,4.4,110.0,1020.7,-1.5,3.4,-8.2,,,
290.0,8.0,10.0,,,,,1020.7,-1.6,3.4,-8.4,,,
290.0,8.0,10.0,,,,,1020.8,-1.6,3.4,-8.7,,,
280.0,8.0,10.0,1.0,11.0,4.7,111.0,1021.0,-1.6,3.4,-8.4,,,
280.0,8.0,10.0,,,,,1021.0,-1.6,3.4,-8.3,,0.3,
290.0,8.0,10.0,1.0,,4.5,91.0,1021.1,-1.6,3.4,-8.2,,,
290.0,8.0,10.0,1.0,11.0,4.5,91.0,1021.1,-1.6,3.4,-8.4,,,
290.0,8.0,10.0,,,,,1021.2,-1.6,3.4,-8.6,,,
290.0,8.0,10.0,,,,,1021.3,-1.4,3.4,-8.3,,,
290.0,8.0,9.0,0.9,12.0,4.3,108.0,1021.4,-1.4,3.4,-8.1,,,
290.0,8.0,9.0,,,,,1021.4,-1.5,3.4,-8.7,,0.6,
290.0,7.0,9.0,1.0,,4.7,105.0,1021.5,-1.5,3.4,-8.3,,,
300.0,7.0,8.0,1.0,11.0,4.7,105.0,1021.7,-1.5,3.4,-8.4,,,
300.0,6.0,8.0,,,,,1021.7,-1.4,3.4,-8.5,,,
310.0,7.0,8.0,0.9,,4.6,106.0,1021.7,-1.4,3.4,-8.7,,,
310.0,6.0,8.0,0.9,11.0,4.6,106.0,1021.9,-1.3,3.4,-8.2,,,
300.0,7.0,8.0,,,,,1022.1,-1.2,3.4,-7.7,,1.2,
290.0,6.0,8.0,,,,,1022.2,-1.4,3.4,-7.0,,,
280.0,6.0,8.0,0.9,12.0,4.8,110.0,1022.2,-2.0,3.4,-7.2,,,
280.0,6.0,8.0,,,,,1022.3,-2.2,3.4,-7.4,,,
280.0,6.0,7.0,,,,,1022.4,-2.3,3.4,-7.7,,,
290.0,6.0,8.0,0.9,12.0,4.7,108.0,1022.4,-2.2,3.4,-8.0,,,
290.0,6.0,7.0,,,,,1022.3,-2.2,3.4,-8.3,,1.3,
300.0,5.0,7.0,0.8,,4.7,115.0,1022.4,-2.1,3.4,-8.5,,,
290.0,5.0,7.0,0.8,12.0,4.7,115.0,1022.6,-2.1,3.4,-8.4,,,
290.0,6.0,8.0,,,,,1022.7,-2.1,3.4,-8.7,,,
280.0,6.0,8.0,,,,,1022.8,-2.1,3.4,-8.3,,,
290.0,7.0,8.0,1.0,12.0,5.6,103.0,1022.9,-2.2,3.4,-8.2,,,
290.0,7.0,8.0,,,,,1022.9,-2.1,3.4,-8.2,,1.4,
290.0,7.0,9.0,,,,,1022.9,-2.0,3.4,-8.4,,,
290.0,7.0,9.0,0.8,13.0,4.6,106.0,1023.0,-2.0,3.4,-8.9,,,
290.0,8.0,9.0,,,,,1023.1,-1.8,3.4,-8.9,,,
290.0,8.0,9.0,,,,,1023.2,-1.7,3.4,-8.5,,,
280.0,8.0,10.0,0.9,12.0,4.5,102.0,1023.1,-1.6,3.4,-8.2,,,
290.0,8.0,9.0,,,,,1023.1,-1.5,3.4,-7.9,,1.0,
290.0,7.0,9.0,,,,,1023.0,-1.5,3.4,-7.9,,,
300.0,6.0,8.0,0.9,11.0,4.2,111.0,1022.8,-1.4,3.4,-7.4,,,
290.0,5.0,7.0,,,,,1022.7,-1.3,3.4,-7.3,,,
300.0,6.0,7.0,0.8,,4.5,,1022.7,-1.2,3.4,-7.3,,,
290.0,6.0,7.0,0.8,12.0,4.5,,1022.6,-1.0,3.4,-7.0,,,
290.0,6.0,7.0,,,,,1022.5,-0.9,3.5,-6.8,,0.0,
290.0,6.0,7.0,,,,,1022.3,-0.9,3.5,-6.9,,,
280.0,6.0,7.0,0.8,12.0,4.0,97.0,1022.2,-1.1,3.5,-7.2,,,
280.0,6.0,7.0,,,,,1022.2,-1.0,3.5,-6.8,,,
280.0,6.0,7.0,0.8,,4.2,106.0,1022.1,-1.0,3.5,-7.2,,,
280.0,6.0,7.0,0.8,11.0,4.2,106.0,1021.9,-0.9,3.5,-7.3,,,
290.0,5.0,6.0,,,,,1021.8,-0.9,3.5,-7.6,,-1.0,
280.0,5.0,6.0,,,,,1021.8,-0.8,3.5,-7.1,,,
280.0,6.0,7.0,0.8,11.0,4.7,116.0,1021.7,-0.8,3.5,-7.1,,,
290.0,6.0,7.0,,,,,1021.6,-0.7,3.5,-7.3,,,
290.0,6.0,8.0,,,,,1021.6,-0.7,3.5,-7.2,,,
290.0,6.0,7.0,0.7,11.0,5.0,105.0,1021.7,-0.5,3.5,-6.9,,,
300.0,5.0,7.0,,,,,1021.4,-0.4,3.5,-7.0,,-1.7,
290.0,5.0,7.0,0.7,,4.8,111.0,1021.3,-0.3,3.5,-7.1,,,
290.0,5.0,6.0,0.7,12.0,4.8,111.0,1021.2,-0.4,3.5,-7.0,,,
300.0,4.0,6.0,,,,,1021.4,-0.3,3.5,-7.0,,,
,,,0.7,11.0,5.4,112.0,,,,,,,
290.0,6.0,8.0,0.7,,5.4,112.0,1021.2,0.1,3.5,-6.9,,,
280.0,7.0,9.0,,,,,1021.2,0.4,3.5,-7.2,,-1.4,
280.0,7.0,8.0,,,,,1021.2,0.5,3.5,-7.4,,,
280.0,6.0,8.0,0.8,11.0,4.9,111.0,1021.2,0.7,3.5,-6.9,,,
280.0,6.0,7.0,,,,,1021.2,0.7,3.5,-7.4,,,
270.0,6.0,8.0,,,,,1021.2,0.8,3.5,-7.3,,,
280.0,6.0,7.0,0.7,11.0,4.8,103.0,1021.3,0.9,3.5,-7.6,,,
290.0,6.0,8.0,,,,,1021.4,0.9,3.5,-7.7,,-0.5,
280.0,6.0,7.0,0.8,,5.0,105.0,1021.4,0.9,3.5,-7.5,,,
280.0,7.0,9.0,0.8,11.0,5.0,105.0,1021.3,1.0,3.5,-6.8,,,
290.0,8.0,9.0,,,,,1021.4,1.1,3.5,-6.6,,,
280.0,8.0,9.0,,,,,1021.5,1.2,3.5,-6.6,,,
280.0,7.0,9.0,0.8,10.0,4.7,105.0,1021.5,1.1,3.5,-7.1,,,
280.0,7.0,9.0,,,,,1021.7,1.1,,-7.2,,0.3,
280.0,7.0,8.0,,,,,1021.7,1.1,3.5,-7.6,,,
270.0,6.0,8.0,0.9,11.0,5.0,98.0,1021.9,1.2,,-7.8,,,
270.0,6.0,7.0,,,,,1021.9,1.2,3.5,-8.0,,,
270.0,6.0,7.0,,,,,1021.9,1.3,3.5,-7.6,,,
270.0,6.0,7.0,0.8,11.0,4.8,94.0,1022.2,1.3,3.5,-7.4,,,
270.0,6.0,8.0,,,,,1022.2,1.3,3.5,-7.5,,1.2,
280.0,7.0,9.0,0.8,,4.6,94.0,1022.3,1.3,3.5,-7.0,,,
270.0,8.0,9.0,0.8,12.0,4.6,94.0,1022.3,1.2,3.5,-7.4,,,
280.0,7.0,9.0,,,,,1022.5,1.2,3.5,-6.7,,,
280.0,7.0,9.0,0.8,11.0,4.6,92.0,1022.4,1.1,3.5,-6.7,,,
280.0,7.0,9.0,,,,,1022.4,1.2,3.5,-6.3,,1.0,
280.0,7.0,8.0,0.8,,4.4,102.0,1022.5,1.2,3.5,-6.3,,,
280.0,6.0,8.0,0.8,12.0,4.4,102.0,1022.5,1.1,3.4,-6.7,,,
280.0,6.0,7.0,,,,,1022.4,1.1,3.4,-6.7,,,
280.0,6.0,7.0,,,,,1022.3,1.0,3.4,-7.1,,,
290.0,5.0,7.0,0.8,12.0,4.1,,1022.2,1.0,3.4,-7.2,,,
290.0,5.0,7.0,,,,,1022.2,1.1,3.4,-6.6,,0.5,
280.0,6.0,7.0,,,,,1022.3,1.0,3.4,-6.8,,,
290.0,6.0,7.0,0.7,11.0,4.5,,1022.2,1.0,3.4,-6.7,,,
290.0,6.0,7.0,,,,,1022.2,1.0,3.4,-7.2,,,
